"범죄별","처분결과별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"폐기물관리법","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","합계","소녀범죄자 처분결과","명","4","1","-","1","-","-","4","4","-","1","-","1","2","-",
"풍속영업의 규제에 관한법률","기소","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","2","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","구약식","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","2","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","소년보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"풍속영업의 규제에 관한법률","불기소","소녀범죄자 처분결과","명","4","1","-","1","-","-","4","2","-","1","-","1","2","-",
"풍속영업의 규제에 관한법률","기소유예","소녀범죄자 처분결과","명","1","1","-","-","-","-","4","1","-","1","-","1","-","-",
"풍속영업의 규제에 관한법률","혐의없음","소녀범죄자 처분결과","명","3","-","-","1","-","-","-","1","-","-","-","","2","-",
"풍속영업의 규제에 관한법률","죄가안됨","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","공소권없음","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","기소중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","합계","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","기소","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","구공판_구속","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","구공판_불구속","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","구약식","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","소년보호송치","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","가정보호송치","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","성매매보호송치","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"학원의설립운영및과외교습에관한법률","불기소","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","기소유예","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","혐의없음","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","죄가안됨","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","공소권없음","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","기소중지","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","참고인중지","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"학원의설립운영및과외교습에관한법률","공소보류","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"해양오염방지법","합계","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","기소","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","구약식","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","소년보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","불기소","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","기소유예","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","혐의없음","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","죄가안됨","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","공소권없음","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","기소중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"해양오염방지법","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"화물자동차운수사업법","합계","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","기소","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","구공판_구속","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","구공판_불구속","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","구약식","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","소년보호송치","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","가정보호송치","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","성매매보호송치","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"화물자동차운수사업법","불기소","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","기소유예","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","혐의없음","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","죄가안됨","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","공소권없음","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","기소중지","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","참고인중지","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"화물자동차운수사업법","공소보류","소녀범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"기타특별법","합계","소녀범죄자 처분결과","명","22","250","586","306","596","289","161","174","140","119","165","154","105","107",
"기타특별법","기소","소녀범죄자 처분결과","명","4","45","141","26","69","14","14","15","14","18","16","15","13","14",
"기타특별법","구공판_구속","소녀범죄자 처분결과","명","-","-","-","1","-","3","-","1","5","2","4","1","2","1",
"기타특별법","구공판_불구속","소녀범죄자 처분결과","명","-","3","40","7","9","5","2","2","3","2","5","11","10","10",
"기타특별법","구약식","소녀범죄자 처분결과","명","4","42","101","18","60","6","12","12","6","14","7","3","1","3",
"기타특별법","소년보호송치","소녀범죄자 처분결과","명","-","2","15","42","62","103","31","18","52","46","75","60","49","44",
"기타특별법","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"기타특별법","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","3","-","-","-","-","-","1","-","-",
"기타특별법","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"기타특별법","불기소","소녀범죄자 처분결과","명","18","198","397","213","440","156","111","127","68","52","69","76","43","47",
"기타특별법","기소유예","소녀범죄자 처분결과","명","18","187","337","178","376","124","92","96","49","33","54","57","26","30",
"기타특별법","혐의없음","소녀범죄자 처분결과","명","-","10","21","26","48","13","16","30","15","17","14","16","14","16",
"기타특별법","죄가안됨","소녀범죄자 처분결과","명","-","-","2","-","-","2","-","-","1","1","-","","-","-",
