"범죄별","처분결과별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"노동조합및노동관계조정법","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"노동조합및노동관계조정법","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"노동조합및노동관계조정법","구약식","소년범죄자 처분결과","명","-","-","-","-","-","-","-","1","","","","","","",
"노동조합및노동관계조정법","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"노동조합및노동관계조정법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"노동조합및노동관계조정법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"노동조합및노동관계조정법","불기소","소년범죄자 처분결과","명","-","-","-","1","1","-","-","-","","","","","","",
"노동조합및노동관계조정법","기소유예","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"노동조합및노동관계조정법","혐의없음","소년범죄자 처분결과","명","-","-","-","1","1","-","-","-","","","","","","",
"노동조합및노동관계조정법","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"노동조합및노동관계조정법","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"노동조합및노동관계조정법","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"노동조합및노동관계조정법","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"노동조합및노동관계조정법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"농수산물의원산지표시에관한법률","합계","소년범죄자 처분결과","명","","","","","","","","","-","-","-","1","-","-",
"농수산물의원산지표시에관한법률","기소","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","구공판_구속","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","구공판_불구속","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","구약식","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","소년보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","가정보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","성매매보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"농수산물의원산지표시에관한법률","불기소","소년범죄자 처분결과","명","","","","","","","","","-","-","-","1","-","-",
"농수산물의원산지표시에관한법률","기소유예","소년범죄자 처분결과","명","","","","","","","","","-","-","-","1","-","-",
"농수산물의원산지표시에관한법률","혐의없음","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","죄가안됨","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","공소권없음","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","기소중지","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","참고인중지","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농수산물의원산지표시에관한법률","공소보류","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"농지법","합계","소년범죄자 처분결과","명","-","-","1","-","-","-","2","-","-","-","-","","-","-",
"농지법","기소","소년범죄자 처분결과","명","-","-","-","-","-","-","1","-","-","-","-","","-","-",
"농지법","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"농지법","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"농지법","구약식","소년범죄자 처분결과","명","-","-","-","-","-","-","1","-","-","-","-","","-","-",
"농지법","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"농지법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"농지법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"농지법","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"농지법","불기소","소년범죄자 처분결과","명","-","-","1","-","-","-","1","-","-","-","-","","-","-",
"농지법","기소유예","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"농지법","혐의없음","소년범죄자 처분결과","명","-","-","1","-","-","-","-","-","-","-","-","","-","-",
"농지법","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"농지법","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","1","-","-","-","-","","-","-",
"농지법","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"농지법","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"농지법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","합계","소년범죄자 처분결과","명","1","-","-","-","1","-","1","-","-","-","-","","-","-",
"대기환경보전법","기소","소년범죄자 처분결과","명","-","-","-","-","1","-","1","-","-","-","-","","-","-",
"대기환경보전법","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","구약식","소년범죄자 처분결과","명","-","-","-","-","1","-","1","-","-","-","-","","-","-",
"대기환경보전법","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"대기환경보전법","불기소","소년범죄자 처분결과","명","1","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","기소유예","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","혐의없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","공소권없음","소년범죄자 처분결과","명","1","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대기환경보전법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"대부업등의등록및금융이용자보호에관한법률","합계","소년범죄자 처분결과","명","","","","-","-","2","3","1","-","-","1","6","13","19",
"대부업등의등록및금융이용자보호에관한법률","기소","소년범죄자 처분결과","명","","","","-","-","1","-","-","-","-","1","","-","6",
"대부업등의등록및금융이용자보호에관한법률","구공판_구속","소년범죄자 처분결과","명","","","","-","-","-","-","-","-","-","-","","-","1",
"대부업등의등록및금융이용자보호에관한법률","구공판_불구속","소년범죄자 처분결과","명","","","","-","-","-","-","-","-","-","1","","-","3",
"대부업등의등록및금융이용자보호에관한법률","구약식","소년범죄자 처분결과","명","","","","-","-","1","-","-","-","-","-","","-","2",
"대부업등의등록및금융이용자보호에관한법률","소년보호송치","소년범죄자 처분결과","명","","","","-","-","-","2","-","-","-","-","3","1","7",
"대부업등의등록및금융이용자보호에관한법률","가정보호송치","소년범죄자 처분결과","명","","","","-","-","-","-","-","-","-","-","","-","-",
"대부업등의등록및금융이용자보호에관한법률","성매매보호송치","소년범죄자 처분결과","명","","","","-","-","-","-","-","-","-","-","","-","-",
